filename,source_device,capture_date,year_guess,gps_lat,gps_lon,camera_model,archival_box,is_separator,document_date,description,file_path,notes
IMG_0624.HEIC,iphone,2026-03-24 14:15:00 +0000,2026,,,iPhone 15,3,,,"Norwegian typewritten document (page 3) discussing Bedrifteklubben ved A/S Hydraulik, covering the club's development after FR-7, its operational programs, cooperation with KV and NJMP, and future plans for machinery procurement and system alternatives.",public/images/primary/raw/iphone/IMG_0624.HEIC,
IMG_0631.HEIC,iphone,2026-03-24 14:24:26 +0000,2026,,,iPhone 15,3,,12/11-70,"Norwegian Computing Center (NORSK REGNESSENTRAL) memorandum dated December 12, 1970, regarding research project note #2 concerning J & M's research project in collaboration with Norwegian Nuclear and Metal Workers' Federation and the Technical-Natural Sciences Committee.",public/images/primary/raw/iphone/IMG_0631.HEIC,
IMG_0632.HEIC,iphone,2026-03-24 14:24:29 +0000,2026,,,iPhone 15,3,,,"A Norwegian typewritten document from approximately 1970–1975 discussing NR's (likely an organization's) role in a project, including points about formulating member participation, project structure, methodology orientation, and institutional cooperation, with sections labeled A, B, and C outlining various responsibilities and objectives.",public/images/primary/raw/iphone/IMG_0632.HEIC,
IMG_0633.HEIC,iphone,2026-03-24 14:24:41 +0000,2026,,,iPhone 15,3,,,"Norwegian typed document containing guidelines or instructions with sections C through F outlining analysis methods, assessment procedures, and coordination requirements for members, clubs, and research institutions.",public/images/primary/raw/iphone/IMG_0633.HEIC,
IMG_0634.HEIC,iphone,2026-03-24 14:24:47 +0000,2026,,,iPhone 15,3,,,"A typed Norwegian document outlining the first phase (første fase) of a main project (hovedprosjektet), with sections A through G describing various tasks including discussions, formal definition, literature review, competence analysis, group work, site visits, and coordination of collaborative forms.",public/images/primary/raw/iphone/IMG_0634.HEIC,
IMG_0635.HEIC,iphone,2026-03-24 14:25:03 +0000,2026,,,iPhone 15,3,,1/1-71,"Norwegian document from January 1, 1971, discussing NTNF's assignment, a one-month project involving J & M, seminar planning for December with representatives from associations and businesses, and agenda items including institutional orientation, discussion of project interests, and NR planning systems orientation.",public/images/primary/raw/iphone/IMG_0635.HEIC,
IMG_0636.HEIC,iphone,2026-03-24 14:27:57 +0000,2026,,,iPhone 15,3,,26. august 1970,"Letter from Norsk Regnesentral (Norwegian Computing Center) to Norsk Jern- og Metallarbeiderforbund dated August 26, 1970, regarding note #1 for a research project on work group establishment, with discussion of project leadership and participant involvement.",public/images/primary/raw/iphone/IMG_0636.HEIC,
IMG_0637.HEIC,iphone,2026-03-24 14:28:03 +0000,2026,,,iPhone 15,3,,1970,"Norwegian project memorandum outlining a research project starting January 1971 with NTNF financing, containing 6 main objectives including literature studies, analysis of competence in MTM-time studies, group work with business representatives, site visits, and determination of collaborative forms between project participants.",public/images/primary/raw/iphone/IMG_0637.HEIC,
IMG_0638.HEIC,iphone,2026-03-24 14:28:09 +0000,2026,,,iPhone 15,3,,,"A typewritten Norwegian document (page 3) discussing project objectives and methodology, including sections labeled Ad 2, Ad 3, and Ad 4 that address development of research methods, competence building for database and planning systems based on EDB, and collaboration with research institutions.",public/images/primary/raw/iphone/IMG_0638.HEIC,
IMG_0639.HEIC,iphone,2026-03-24 14:28:16 +0000,2026,,,iPhone 15,3,,,"A Norwegian letter dated with signature from Kirsten Nygaard regarding workplace organization and project planning, with copying list including members from Norsk Jern- og Metallarbeiderforbund and other recipients.",public/images/primary/raw/iphone/IMG_0639.HEIC,
IMG_0641.HEIC,iphone,2026-03-24 14:32:35 +0000,2026,,,iPhone 15,3,,11.12.70,"Norwegian letter from Norges Teknisk-Naturvitenskapelige Forskningsråd (NTNF) to Norsk Jern- og Metallarbeiderorbund regarding planning methodology for research projects, dated 11 December 1970.",public/images/primary/raw/iphone/IMG_0641.HEIC,
IMG_0642.HEIC,iphone,2026-03-24 14:33:09 +0000,2026,,,iPhone 15,3,,,"A typed Norwegian letter regarding technical-natural science research at a research council, signed by Robert Major (Deputy Director) and Tore Åysland, with a postmark stamp dated 1970.",public/images/primary/raw/iphone/IMG_0642.HEIC,
IMG_0643.HEIC,iphone,2026-03-24 14:41:14 +0000,2026,,,iPhone 15,3,,23. juni 1971,"A Norwegian meeting agenda for the Board of the Norwegian Railway and Metalworkers Union (Norsk Jern- og Metallarbeiderfordbund) dated 23 June 1971, listing four items including a status report, project work, research engagement termination, and preparatory measures for NTNF.",public/images/primary/raw/iphone/IMG_0643.HEIC,
IMG_0644.HEIC,iphone,2026-03-24 14:41:18 +0000,2026,,,iPhone 15,3,,1971,"A status report from the first half of 1971 describing five projects undertaken by NTNF (Norwegian Technical and Scientific Research Council), including mapping of measurement targets, analysis of planning methods, evaluation of measurement relays, evaluation of knowledge behavior, and development of a knowledge formation plan, with budget allocations and financial projections.",public/images/primary/raw/iphone/IMG_0644.HEIC,
IMG_0645.HEIC,iphone,2026-03-24 14:41:22 +0000,2026,,,iPhone 15,,,,"Page 2 of a Norwegian research project document discussing initial work tasks, including preparation of notes for distribution to companies, first visits to four companies, internal discussions, and comments on individual sub-projects from the first half of 1971, with references to AOF-kurset, EDB, Sørmarka, and contact with API.",public/images/primary/raw/iphone/IMG_0645.HEIC,
IMG_0646.HEIC,iphone,2026-03-24 14:41:43 +0000,2026,,,iPhone 15,,,,"Page 3 of a Norwegian research project document discussing planning systems, CLASS materials, research methods, and project work from 1971-1972, with sections on discussions, remarks, and conclusions about planning and management systems.",public/images/primary/raw/iphone/IMG_0646.HEIC,
IMG_0647.HEIC,iphone,2026-03-24 14:41:54 +0000,2026,,,iPhone 15,3,,1971,"Norwegian project work document from summer and autumn 1971 outlining five subprojects for NJ&M with priorities including strategy development for planning and control systems, CLASS analysis, competency establishment, training in EDB methods, and a report on objectives for NJ&M members.",public/images/primary/raw/iphone/IMG_0647.HEIC,
IMG_0648.HEIC,iphone,2026-03-24 14:42:07 +0000,2026,,,iPhone 15,,,,"A Norwegian administrative document (page 2) discussing tanker research project requirements, NAKK analysis, strategy development, and systematic analysis methodology for a planning system, with references to CLASS system and contact with Gulowsen and SI.",public/images/primary/raw/iphone/IMG_0648.HEIC,
IMG_0649.HEIC,iphone,2026-03-24 14:42:15 +0000,2026,,,iPhone 15,3,,1971,"Norwegian language document discussing a research project with sections Ad D and Ad E, including a quote from NTNF about a research program, mentions of Olav Bergo, and references to workplace psychology and analysis of planning systems.",public/images/primary/raw/iphone/IMG_0649.HEIC,
IMG_0650.HEIC,iphone,2026-03-24 14:42:27 +0000,2026,,,iPhone 15,,,,"A Norwegian-language document page 4 discussing research findings related to NTNF (Norwegian Council for Scientific and Industrial Research) and problems with administrative coordination between 1971-1972, containing remarks about archival matters and system problems.",public/images/primary/raw/iphone/IMG_0650.HEIC,
IMG_0651.HEIC,iphone,2026-03-24 14:42:34 +0000,2026,,,iPhone 15,,,,"Document describing the ending of NR's engagement in a research project, with information about personnel transitions including Kristen Nygaard, Olav Bergo, and Jan Evensmo, and details about project continuation and researcher engagement from the Arbeidspsykologisk Institutt.",public/images/primary/raw/iphone/IMG_0651.HEIC,
IMG_0652.HEIC,iphone,2026-03-24 14:42:41 +0000,2026,,,iPhone 15,3,,1972,"A Norwegian administrative document from 1972 detailing preliminary accounts for NTNF (Norwegian Technical Research Council) regarding personnel costs and research project budgets, including five sub-projects (A-E) and a sixth project on personnel registry systems.",public/images/primary/raw/iphone/IMG_0652.HEIC,
IMG_0653.HEIC,iphone,2026-03-24 14:52:23 +0000,2026,,,iPhone 15,3,,,"Handwritten notes listing five items related to various naval/military vessels and personnel, including references to HMS Petersville, HMS Nylon, RNAC, SNTEF, and administrators, with abbreviations suggesting Norwegian naval or military documentation.",public/images/primary/raw/iphone/IMG_0653.HEIC,
IMG_0654.HEIC,iphone,2026-03-24 14:52:26 +0000,2026,,,iPhone 15,3,,27/6 -71,"Handwritten notes in Norwegian dated June 27, 1971, documenting information about Polychidae (bristle worms) with taxonomic classifications and notes about PICS (likely a computer or cataloging system), mentioning various classes and species of marine organisms.",public/images/primary/raw/iphone/IMG_0654.HEIC,
IMG_0655.HEIC,iphone,2026-03-24 15:12:33 +0000,2026,,,iPhone 15,3,,1970,"Norwegian letter addressed to Norsk Jern- og Metallarbeiderforbund regarding a research project on planning methodology (B1201, 3143), initiated in May 1970 and involving multiple organizations including Jonas Øglend A/S, Norsk Elektrisk & Brown Boveri A/S, A/S Hydraulik, and Kongsberg Våpenfabrikk.",public/images/primary/raw/iphone/IMG_0655.HEIC,
IMG_0656.HEIC,iphone,2026-03-24 15:12:39 +0000,2026,,,iPhone 15,3,,1971,"Norwegian administrative document (page 2) detailing project organization, steering committee membership, working group composition, and participants from organizations including NJMF, NR, and Norsk Regnesentrals with references to dates in 1971.",public/images/primary/raw/iphone/IMG_0656.HEIC,
IMG_0657.HEIC,iphone,2026-03-24 15:18:14 +0000,2026,,,iPhone 15,3,,,"Norwegian document page 7 discussing a research project on planning methodology for municipal activities, with comments from the Styringskomiteen (Steering Committee) addressing project results, implementation factors, and recommendations regarding NTNF and Norwegian Regional Development.",public/images/primary/raw/iphone/IMG_0657.HEIC,
IMG_0658.HEIC,iphone,2026-03-24 15:18:23 +0000,2026,,,iPhone 15,3,,,"A Norwegian-language numbered document (page 8) outlining planning methodology and procedures, including oversight of planning methods, mapping of participant goals, evaluation of planning methods, examination of knowledge/behavior changes, concrete planning for skills training and material development, and theoretical frameworks for the work.",public/images/primary/raw/iphone/IMG_0658.HEIC,
IMG_0659.HEIC,iphone,2026-03-24 15:18:31 +0000,2026,,,iPhone 15,3,,1971,"A Norwegian-language document discussing project work and methodology, with handwritten annotations in the margins, referencing a 'Strategirapporten' from January 1971 and describing work procedures and data handling practices.",public/images/primary/raw/iphone/IMG_0659.HEIC,
IMG_0660.HEIC,iphone,2026-03-24 15:18:40 +0000,2026,,,iPhone 15,3,,25. juni 1970,"Page 10 of a Norwegian document discussing a research project (NJMF) about club activities, modernization of planning systems, and club members' work and involvement in organizations, with specific mention of a research project quote from June 25, 1970.",public/images/primary/raw/iphone/IMG_0660.HEIC,
IMG_0661.HEIC,iphone,2026-03-24 15:18:56 +0000,2026,,,iPhone 15,3,,,"A page of Norwegian text (page 11) discussing a research project's organization, planning methodology, data management, and development strategy, with references to NR and NJMF organizations and mentions of database handling and long-term planning perspectives.",public/images/primary/raw/iphone/IMG_0661.HEIC,
IMG_0662.HEIC,iphone,2026-03-24 15:19:05 +0000,2026,,,iPhone 15,3,,,"A typed Norwegian-language document (page 12) discussing research project organization, principles, and contact procedures, with references to projects at Kongsberg Våpenfabrikk, NPI projects, and the Arbeidsprosjektet, including mentions of NJMF dispositions and Forbundet oversight.",public/images/primary/raw/iphone/IMG_0662.HEIC,
IMG_0663.HEIC,iphone,2026-03-24 15:20:13 +0000,2026,,,iPhone 15,3,,,"Page 12 of a Norwegian document discussing principles for contact between organizations, project representation, and committee procedures, with references to Helge Simonsens project at Kongsberg Våpenfabrikk, NPI projects, and work projects, as well as mention of NJMF dispensations and Forbundets fagbevegelsens activities.",public/images/primary/raw/iphone/IMG_0663.HEIC,
IMG_0664.HEIC,iphone,2026-03-24 15:20:25 +0000,2026,,,iPhone 15,3,,,"Norwegian document page 13 outlining concrete guidelines for NJMF, including sections on document types (Bokutgivelser, Grunnboken), guidelines for clubs and members (Rettledning), and archival requirements (Avtalemessige forhold).",public/images/primary/raw/iphone/IMG_0664.HEIC,
